391.94,0.0,55.94,0.31,8.435355396797995
1671.5,7.23,67.08,1.14,35.947672898077435
0.0,10.35,69.09,0.0,-12.580207915443005
0.0,8.18,67.95,0.0,-9.028049261032656
6786.6,6.24,76.28,169.91,179.1384355676148
0.0,7.99,70.31,0.0,-6.746711133607761
806.32,15.22,65.4,0.63,-4.467974930181441
0.0,7.01,57.8,0.0,-14.750662554783315
4211.99,4.26,73.11,113.83,113.33520329145574
3547.35,8.0,72.07,95.19,87.42268017969857
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
7198.67,7.12,75.37,197.71,187.3763136841295
2664.26,9.56,71.94,82.27,61.011435886557855
3649.3,8.11,71.81,108.42,89.65454667162206
4019.85,8.05,72.12,117.69,99.71798438015276
8313.94,8.16,76.38,224.21,215.21493776319744
0.0,8.06,69.84,0.0,-7.267226500919634
1112.71,12.91,64.84,1.27,7.850410513720718
7986.21,10.92,76.78,192.36,201.28424866327822
5404.05,8.26,74.07,136.78,137.05126574199022
1671.11,0.0,67.11,60.75,50.8389777088583
1671.32,0.0,67.1,60.75,50.836457458987034
4925.22,13.55,75.81,120.81,115.03586344941957
768.64,6.94,60.87,0.59,7.95607626501166
391.94,0.0,55.94,0.31,8.435355396797995
392.04,0.0,55.84,0.31,8.357872024247534
391.94,0.0,55.94,0.31,8.435355396797995
2844.42,7.33,75.42,1.86,73.09973181939944
391.94,0.0,55.94,0.31,8.435355396797995
690.91,7.75,60.68,0.55,4.104102765318693
0.0,9.36,66.66,0.0,-12.489471411319158
9028.21,13.52,77.71,235.71,223.9323435545482
3721.92,1.96,73.01,117.38,105.17022482611196
2321.67,0.0,60.03,84.89,62.18313942163169
6826.83,4.95,76.19,191.02,182.7730424731
4768.33,3.0,74.39,142.16,131.5041938084536
0.0,7.96,66.73,0.0,-9.552563134242462
704.85,9.26,61.38,0.76,1.9222116128519602
837.22,0.0,55.94,1.2,20.08156027675225
2576.87,11.25,69.81,3.48,53.542049019907815
0.0,6.66,56.81,0.0,-14.82344258562027
0.0,13.41,74.34,0.0,-14.671635821955643
391.94,0.0,55.94,0.31,8.435355396797995
0.0,3.3,51.68,0.0,-12.018571697766518
2266.42,0.08,59.12,83.43,59.84455579304423
2321.84,0.0,67.04,84.89,67.80261816505197
2321.67,0.0,67.11,84.89,67.85423742741088
0.0,7.93,70.04,0.0,-6.839514658470861
5623.56,13.24,75.82,151.48,133.9467093894605
9540.8,10.32,77.35,252.16,243.6354396406004
0.0,12.28,70.38,0.0,-15.518355366985602
3813.41,8.28,72.04,112.31,93.7812228720266
855.61,8.77,61.74,1.0,7.16196284483793
837.22,0.0,55.94,1.2,20.08156027675225
1281.57,8.92,63.88,1.62,19.708340913332982
595.38,6.33,58.63,0.68,2.8854762981615494
0.0,9.18,66.15,0.0,-12.527592044167633
2638.35,1.15,74.03,81.42,79.31347267049529
2321.67,0.0,67.11,84.89,67.85423742741088
2321.67,0.0,67.11,84.89,67.85423742741088
3850.82,8.15,72.01,113.38,95.0031553564512
1804.21,9.69,66.55,2.38,33.9320990211155
837.22,0.0,55.94,1.2,20.08156027675225
0.0,8.05,59.37,0.0,-15.63314098794017
843.55,7.29,60.88,1.02,9.203133164256336
0.0,12.09,72.21,0.0,-13.661549462287056
1671.11,0.0,67.11,60.75,50.8389777088583
1671.11,0.0,67.11,60.75,50.8389777088583
0.0,6.94,58.15,0.0,-14.326267593440342
5805.95,8.3,74.5,145.79,147.82500843643055
3381.44,13.41,74.97,86.16,74.27385734439187
8433.12,11.78,77.26,201.58,211.58791695672073
2888.43,7.98,71.41,80.36,69.70125684072707
1671.14,0.0,67.11,60.75,50.83976311886715
1031.87,1.77,64.4,1.44,28.306869497459438
837.22,0.0,55.94,1.2,20.08156027675225
0.0,0.69,38.82,0.0,-16.948755061844857
762.27,7.73,60.66,0.89,5.99564431644432
837.22,0.0,55.94,1.2,20.08156027675225
1605.29,15.81,67.35,1.93,16.7768038077917
574.87,7.0,59.07,0.63,1.3227937288428038
1673.62,0.01,67.03,60.79,50.81996741624065
0.0,7.8,70.46,0.0,-6.2355893978879635
1671.11,0.0,67.11,60.75,50.8389777088583
837.22,0.0,55.94,1.2,20.08156027675225
4892.31,4.03,74.95,129.39,133.0759487983627
5111.6,4.29,75.1,134.07,138.3965732215763
4494.82,8.11,73.09,116.43,112.79422240504135
1671.11,0.0,67.11,60.75,50.8389777088583
3434.91,2.39,73.59,98.16,97.24328517269268
2287.6,0.89,72.47,73.77,69.42513070840533
6492.89,7.3,74.52,179.98,167.86553921257996
1010.77,9.58,62.85,1.2,10.44248114736505
836.52,0.02,55.91,1.2,19.99806926327988
421.37,15.02,64.77,0.2,-14.629349694201998
0.0,6.48,57.55,0.0,-13.860309317221919
1135.95,10.99,63.98,1.35,11.720253445691029
708.45,8.18,60.67,0.79,3.670017308047015
869.4,0.9,60.24,1.23,22.515567400909283
867.2,15.73,65.93,0.84,-3.5005878685068055
0.0,6.51,56.01,0.0,-15.155586347130143
391.94,0.0,55.94,0.31,8.435355396797995
3249.51,8.65,75.74,2.11,81.23488011190136
391.94,0.0,55.94,0.31,8.435355396797995
1194.46,6.24,64.14,0.84,23.153006486788975
6824.2,6.8,75.0,188.8,177.94423976195574
2321.67,0.0,67.11,84.89,67.85423742741088
2321.67,0.0,67.11,84.89,67.85423742741088
7359.14,6.78,75.68,202.09,192.5213192143929
4613.86,8.06,72.68,132.43,115.68216760957347
0.0,10.07,57.21,0.0,-21.519944225940765
560.8,7.16,59.12,0.6,0.6656066765804383
837.22,0.0,55.94,1.2,20.08156027675225
837.22,0.0,55.94,1.2,20.08156027675225
787.45,6.86,60.3,0.95,8.156095971162117
5081.35,4.02,75.42,133.66,138.4173016384259
7552.29,10.68,76.39,182.82,190.1166306775053
1671.11,0.0,67.11,60.75,50.8389777088583
2561.91,1.1,73.72,79.74,77.168773774914
3363.15,13.62,75.09,85.54,73.45947559922305
6973.98,6.45,76.42,173.92,183.71933128559834
834.06,0.07,55.69,1.2,19.654619295170868
0.0,7.36,55.57,0.0,-17.25710698696313
667.31,7.24,59.8,0.76,3.831416421111207
836.82,0.01,55.42,1.2,19.634000314437976
2845.15,10.71,71.25,3.89,62.823477008524314
918.05,6.69,61.1,1.14,12.56252874313649
2431.83,7.91,70.92,70.14,57.51052948400649
0.0,13.12,73.31,0.0,-14.899922077734995
0.0,7.86,64.37,0.0,-11.237155107912777
3607.69,7.98,72.13,96.58,89.09006922281756
0.0,6.66,54.4,0.0,-16.753858093231937
0.0,0.58,49.81,0.0,-7.919386368023687
0.0,8.1,70.4,0.0,-6.900970648453921
0.0,8.14,70.57,0.0,-6.847111329310152
8067.41,8.04,76.15,218.22,208.82969149830336
7408.48,7.88,75.48,202.05,191.38807826106822
0.0,2.76,55.69,0.0,-7.695372940946882
391.94,0.0,55.94,0.31,8.435355396797995
2217.63,7.19,71.08,1.47,53.517905255513405
3718.89,2.47,71.91,116.72,103.16042516787056
2321.67,0.0,67.11,84.89,67.85423742741088
2322.84,0.01,66.98,84.91,67.76013735031137
0.0,7.9,70.12,0.0,-6.71370128703645
3590.98,7.96,72.1,96.22,88.67014938621605
1590.42,15.44,67.03,1.11,16.892928035338933
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
0.0,8.13,60.28,0.0,-15.068848206980004
0.0,7.11,69.28,0.0,-5.760930132072268
5260.17,13.11,75.57,142.62,124.50957215057107
6824.39,7.61,74.87,187.85,176.17830843554617
2439.28,7.74,70.82,70.48,57.97509873338624
7202.48,8.42,75.98,177.14,185.28951157646244
6205.81,13.15,76.3,150.06,149.74501786394944
6931.91,9.87,75.75,169.63,175.04485505717892
6313.88,7.78,75.07,157.75,162.63640069706358
4617.3,8.13,73.22,119.17,116.06063922661329
0.0,12.17,61.02,0.0,-22.789383725070493
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
4683.26,13.45,75.49,127.89,108.65689277321692
10867.8,9.66,78.51,285.88,280.63012362178324
7386.57,7.44,75.52,202.02,191.7524641063425
0.0,5.88,68.64,0.0,-3.742548137669445
6397.94,6.14,74.65,178.97,167.8732525053334
1104.55,4.38,62.6,1.48,23.395286989666552
2325.45,0.03,66.84,84.95,67.67509698786685
0.0,11.89,61.28,0.0,-22.004957183041213
1734.88,9.08,66.25,2.29,33.13370736999091
712.46,7.44,60.2,0.82,4.9211590301109
934.32,13.72,64.86,0.99,1.5339097978771505
837.22,0.0,55.94,1.2,20.08156027675225
837.22,0.0,55.94,1.2,20.08156027675225
0.0,6.95,58.52,0.0,-14.050474496893266
1671.15,0.0,66.67,60.75,50.48758193877763
4369.74,4.79,73.08,116.87,116.34648977139923
0.0,8.13,70.67,0.0,-6.746434424510021
0.0,11.98,61.52,0.0,-21.997910431556456
1511.47,6.94,65.34,2.01,30.96511750164658
837.22,0.0,55.94,1.2,20.08156027675225
836.94,0.01,55.77,1.2,19.917491412709445
555.22,8.13,59.89,0.57,-0.8595758705525682
5534.26,4.51,75.75,143.39,149.5190977533141
0.0,13.69,63.46,0.0,-23.962706317072282
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
0.0,6.82,53.76,0.0,-17.59574158139792
0.0,5.14,56.55,0.0,-11.90393673099765
599.41,6.76,59.69,0.48,2.9551100064722675
0.0,12.05,73.01,0.0,-12.938435537694616
0.0,7.47,70.13,0.0,-5.820865870400297
0.0,13.27,74.17,0.0,-14.519722094051296
0.0,9.71,60.7,0.0,-17.983658227014555
834.72,0.04,54.5,1.2,18.78042134532003
556.41,7.81,59.64,0.58,-0.37022431679005763
837.22,0.0,55.94,1.2,20.08156027675225
1408.17,4.76,65.77,1.92,33.09363841006806
1095.66,13.33,65.02,1.24,6.684401993548832
2242.82,15.17,68.66,2.89,35.817541974198555
0.0,1.63,41.61,0.0,-16.648235516350656
837.22,0.0,55.94,1.2,20.08156027675225
0.0,7.06,57.61,0.0,-15.005738422143967
6517.3,6.11,75.96,163.96,172.10612770588543
3753.23,8.01,72.29,99.83,92.96306925677703
2960.57,15.42,70.54,1.94,55.581590447104325
391.94,0.0,55.94,0.31,8.435355396797995
385.43,0.38,53.84,0.31,5.80104171979653
391.94,0.0,55.94,0.31,8.435355396797995
1142.62,7.39,63.37,0.82,18.813967028440167
12278.21,11.85,79.4,318.36,313.72554264081236
8995.04,8.25,77.07,241.02,233.39645271941237
2321.67,0.0,67.11,84.89,67.85423742741088
2692.7,0.66,71.07,93.33,79.37230919137494
1671.11,0.0,67.11,60.75,50.8389777088583
2587.78,1.51,71.91,79.93,75.55191478040314
391.94,0.0,55.94,0.31,8.435355396797995
391.97,0.0,55.94,0.31,8.436140008625927
391.94,0.0,55.94,0.31,8.435355396797995
390.63,0.16,54.22,0.31,6.694131991328078
0.0,8.83,65.84,0.0,-12.05569635321978
0.0,0.7,46.96,0.0,-10.449173938270427
6395.85,8.23,74.44,176.49,163.34970269506923
0.0,9.04,59.57,0.0,-17.510104261164802
837.22,0.0,55.94,1.2,20.08156027675225
0.0,8.74,59.59,0.0,-16.87676078179821
2321.67,0.0,67.11,84.89,67.85423742741088
2322.38,0.0,67.09,84.9,67.85678283897317
4799.37,8.21,72.91,136.87,120.409722358907
6039.52,8.18,74.09,167.7,153.8524935115162
1748.68,15.79,67.65,2.14,20.808598724843968
837.22,0.0,55.94,1.2,20.08156027675225
1412.26,8.9,64.55,1.82,23.704341259888317
837.22,0.0,55.94,1.2,20.08156027675225
837.22,0.0,55.94,1.2,20.08156027675225
883.11,6.81,60.9,1.09,11.241553395779576
2693.17,1.9,71.4,81.92,77.09733313411064
6776.21,8.96,75.52,167.01,172.6608607622349
1671.11,0.0,67.11,60.75,50.8389777088583
1671.11,0.0,67.11,60.75,50.8389777088583
0.0,13.39,74.41,0.0,-14.574405967273883
4026.31,8.12,72.61,105.87,100.13539141811538
0.0,6.83,54.44,0.0,-17.071636660671892
2260.31,7.79,70.67,66.4,53.071137326847854
8228.88,7.75,77.35,200.92,214.61084411616184
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
0.0,4.0,54.4,0.0,-11.280264035580402
1364.44,7.38,64.85,0.95,25.82168155224287
2321.67,0.0,67.11,84.89,67.85423742741088
0.0,12.78,73.44,0.0,-14.096155185628099
2321.67,0.0,67.11,84.89,67.85423742741088
1997.4,0.35,57.47,76.43,50.931153955748236
1573.43,15.98,67.36,1.88,15.601709881191049
1339.44,8.03,64.08,1.73,23.21351097216752
4151.75,8.0,72.7,108.81,103.73526308468203
1671.11,0.0,67.11,60.75,50.8389777088583
4864.6,5.11,73.83,127.7,129.23172036538386
0.0,3.98,57.32,0.0,-8.900183875397495
3496.97,11.66,73.67,2.27,79.85526465920694
3450.16,6.93,80.95,2.22,94.19537420722531
391.94,0.0,55.94,0.31,8.435355396797995
0.0,7.37,56.96,0.0,-16.16429114099457
391.94,0.0,55.94,0.31,8.435355396797995
582.31,7.3,59.85,0.48,1.5248432223213015
10926.65,10.76,79.18,258.77,280.44250129060174
4292.18,8.24,72.92,111.74,107.09054892405072
0.0,0.52,53.07,0.0,-5.184655557413521
1476.93,7.88,65.4,1.03,28.175519630309687
0.0,5.52,52.43,0.0,-15.986007788464004
0.0,5.57,52.56,0.0,-15.984764133949188
6392.66,12.35,75.79,171.62,155.8697225967895
3835.71,7.38,71.63,113.9,95.88802935150716
9972.29,10.79,77.7,262.33,254.2341870919953
1671.14,0.0,67.11,60.75,50.83976311886715
6334.26,12.56,76.12,153.53,154.1744788243049
837.22,0.0,55.94,1.2,20.08156027675225
0.0,7.22,57.85,0.0,-15.142738017831828
858.9,5.89,60.32,1.08,12.036887107824093
837.22,0.0,55.94,1.2,20.08156027675225
811.46,0.16,49.8,1.16,14.160421573748891
784.4,7.07,60.39,0.94,7.716288557849886
3796.3,8.16,72.39,100.65,93.86099638879767
5698.93,13.84,76.35,137.96,135.10788324373735
1671.11,0.0,67.11,60.75,50.8389777088583
1671.11,0.0,67.11,60.75,50.8389777088583
821.04,7.21,60.7,0.99,8.634827102215695
3909.18,7.92,72.41,103.43,97.32322736335382
3044.72,8.13,71.64,83.74,73.66455586096117
4928.12,13.53,75.8,120.89,115.14485995510984
6641.71,6.93,75.69,165.97,173.45643349053498
2208.19,8.03,70.78,64.98,51.30219958922725
8870.31,9.14,77.58,214.02,228.71127487127978
0.0,7.76,69.36,0.0,-7.034381133987161
3403.63,14.78,71.95,2.21,69.61609352559827
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
849.14,7.19,61.45,0.64,10.01168426838273
391.94,0.0,55.94,0.31,8.435355396797995
2321.67,0.0,67.11,84.89,67.85423742741088
4677.61,8.6,72.95,133.39,116.4546227973346
391.94,0.0,55.94,0.31,8.435355396797995
2858.33,8.59,73.43,1.87,69.27680042333915
2321.67,0.0,67.11,84.89,67.85423742741088
8298.19,6.44,77.11,225.81,218.92705041557622
3794.6,7.91,71.84,112.26,93.89041635172279
0.0,5.44,67.29,0.0,-3.918493363544137
1671.2,0.0,67.11,60.75,50.8413307461612
6531.3,8.3,75.27,162.14,167.41314558995367
0.0,2.43,46.66,0.0,-14.249368273672516
0.0,5.4,49.16,0.0,-18.358356960048138
392.23,0.01,55.78,0.31,8.294202836390411
0.0,2.3,39.36,0.0,-19.829177988246293
0.0,4.66,48.31,0.0,-17.51647795193108
1563.6,12.25,65.91,1.95,21.858532923094323
837.19,0.0,55.93,1.2,20.072767784200728
6227.58,5.74,75.77,157.8,165.13774154293756
3408.93,8.1,71.98,91.98,83.52446726489373
3973.56,13.76,75.46,99.16,89.43291461592662
6946.16,7.86,75.79,171.91,179.58566306984028
4291.55,12.98,75.17,107.09,99.12261918517248
3423.28,8.23,72.05,92.18,83.68835623611673
2027.34,4.31,76.59,1.34,58.880728460042285
9539.33,10.17,78.05,228.09,244.46636510199755
1671.11,0.0,67.11,60.75,50.8389777088583
2425.96,7.85,70.87,70.07,57.440415757746784
701.23,15.36,65.32,0.56,-7.568747018851489
391.94,0.0,55.94,0.31,8.435355396797995
559.86,2.09,59.74,0.43,11.570397801418089
804.31,7.44,60.73,0.95,7.748006282287193
0.0,4.11,57.57,0.0,-8.967440018726606
0.0,7.89,70.18,0.0,-6.645065209017105
1671.31,0.0,67.1,60.75,50.83619884837436
11510.01,12.23,79.53,270.47,292.95561421924805
1671.11,0.0,67.11,60.75,50.8389777088583
579.86,6.91,59.02,0.64,1.5984534950506202
2525.76,1.54,71.41,78.5,73.46756070322124
3638.27,8.07,72.2,97.17,89.76075858484592
6615.72,6.95,75.65,165.36,172.70348145907292
8705.18,13.74,77.96,205.8,215.23110269815294
7779.93,8.27,76.64,190.3,201.229920147997
837.22,0.0,55.94,1.2,20.08156027675225
771.66,6.39,59.92,0.93,8.405868447713928
596.31,6.94,59.14,0.66,2.0630868657543857
2320.11,7.75,70.71,67.78,54.749545593991705
1671.11,0.0,67.11,60.75,50.8389777088583
6861.66,8.56,75.61,169.33,175.7909823343056
3467.08,8.17,72.07,93.22,84.97341818930829
12390.39,12.96,80.16,289.6,314.9842493169918
9410.54,11.12,77.91,224.26,239.03089386098736
1676.67,0.06,66.27,60.82,50.188090211980644
3173.35,8.29,71.49,96.39,76.57946003779514
1468.09,12.66,65.74,1.8,18.380639451072206
837.08,0.0,55.74,1.2,19.91770179638869
551.32,7.34,59.22,0.58,0.1273675956657101
0.0,7.86,58.56,0.0,-15.890979780262711
837.22,0.0,55.94,1.2,20.08156027675225
837.22,0.0,55.94,1.2,20.08156027675225
1102.92,3.43,63.15,1.5,25.74806351139099
1030.8,7.89,62.25,1.28,13.963346726523085
1915.92,9.48,67.14,2.55,37.75856738334229
836.81,0.01,55.73,1.2,19.882050335280645
4013.64,3.59,73.32,110.02,109.69428909952597
1158.32,10.14,63.7,1.41,13.830136065898145
2198.27,7.66,69.71,3.01,50.947038237572364
1078.2,1.94,65.2,1.51,29.809601717466883
856.31,7.51,61.07,1.03,9.236354064004907
4535.89,3.45,74.97,121.92,124.96337423912448
6711.62,6.77,75.86,167.7,175.75032645034048
1671.11,0.0,67.11,60.75,50.8389777088583
1671.11,0.0,67.11,60.75,50.8389777088583
0.0,7.8,69.85,0.0,-6.7242013117599555
3107.31,2.63,71.82,90.54,86.76334959322818
2606.46,1.62,71.68,80.24,75.62989960144762
5218.5,13.55,75.96,127.41,122.8266867534002
1671.11,0.0,67.11,60.75,50.8389777088583
0.0,6.63,62.64,0.0,-10.091868837588521
4162.84,8.16,72.76,108.9,103.744141490033
1671.11,0.0,67.11,60.75,50.8389777088583
3888.27,2.69,74.55,108.07,109.25246945545175
0.0,13.35,74.32,0.0,-14.564189744018933
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
2993.14,7.73,71.38,82.97,72.93032443030191
1671.11,0.0,67.11,60.75,50.8389777088583
4037.5,3.92,73.01,110.23,109.39098119935034
4027.7,3.07,74.19,110.85,111.82892716579465
6380.34,7.93,75.13,159.09,164.11404477382044
1336.36,12.16,65.06,0.95,15.419458522499447
391.94,0.0,55.94,0.31,8.435355396797995
2331.86,0.27,66.17,84.83,66.81222502952778
9459.52,13.82,78.04,246.07,234.860166718242
1671.11,0.0,67.11,60.75,50.8389777088583
4830.45,5.87,73.44,126.2,126.4622627601482
5377.09,8.32,74.05,136.11,136.20665278212815
995.73,7.8,62.45,0.73,13.391493601953712
391.94,0.0,55.94,0.31,8.435355396797995
1812.51,12.31,66.68,1.24,28.86202676536889
391.94,0.0,55.94,0.31,8.435355396797995
392.21,0.01,55.89,0.31,8.3817899755743
0.0,3.29,46.4,0.0,-16.227285651399004
2321.67,0.0,67.11,84.89,67.85423742741088
1187.84,2.28,66.85,1.66,33.29923636782903
1671.11,0.0,67.11,60.75,50.8389777088583
0.0,1.81,52.04,0.0,-8.66417440326282
8180.15,10.1,76.86,197.53,208.10813712649266
1671.11,0.0,67.11,60.75,50.8389777088583
9574.37,13.39,78.38,225.72,239.02122557781206
1254.18,8.3,63.62,1.6,20.05950161236199
837.22,0.0,55.94,1.2,20.08156027675225
2322.89,0.01,66.77,84.91,67.59322411315569
0.0,8.37,70.53,0.0,-7.35243193047593
4291.98,8.2,72.43,124.28,106.77513303509792
2658.42,8.1,70.93,83.82,63.05397928910286
2433.63,12.52,69.01,3.23,46.54149871165529
837.22,0.0,55.94,1.2,20.08156027675225
821.3,0.18,53.55,1.18,17.380387724621748
1074.69,8.33,62.64,1.33,14.518261447363649
0.0,12.75,62.27,0.0,-22.98162115012486
0.0,15.09,64.17,0.0,-26.27483571224672
2577.51,13.1,69.49,3.43,49.495640835831246
910.7,7.17,61.24,1.12,11.494718238560289
2806.73,13.26,74.54,81.51,59.206667251121694
0.0,1.09,48.38,0.0,-10.114268600959626
2322.75,0.02,66.17,84.89,67.08838765051911
2767.49,7.74,70.78,86.96,66.52732111440656
0.0,6.27,52.45,0.0,-17.513294058806153
837.22,0.0,55.94,1.2,20.08156027675225
1542.15,9.17,65.24,2.0,27.098683663148016
1248.27,7.18,63.46,1.62,22.08143770718126
6721.29,8.26,75.48,166.46,172.6328261011637
1669.32,0.01,63.73,60.7,48.064193436457266
1671.11,0.0,67.11,60.75,50.8389777088583
4463.33,8.07,73.04,115.77,112.01287781209547
1671.11,0.0,67.11,60.75,50.8389777088583
1671.89,0.01,66.31,60.76,50.19799747746655
6119.56,6.31,75.24,154.81,160.71505672447282
3180.75,12.93,71.67,2.08,67.36925888499513
1227.98,7.62,63.88,0.87,20.98177182359742
391.95,0.0,55.94,0.31,8.435617200134274
9221.61,8.78,77.17,246.03,238.31184825075258
4956.27,8.12,73.02,140.87,124.78670839499262
0.0,11.88,69.63,0.0,-15.296011005984603
10910.76,11.07,78.41,285.31,278.7722171947133
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
391.94,0.0,55.94,0.31,8.435355396797995
3889.61,13.84,73.94,2.51,85.85508103367295
391.94,0.0,55.94,0.31,8.435355396797995
1228.07,6.89,64.09,0.87,22.65448344062721
0.0,7.62,69.22,0.0,-6.858436351372006
2321.67,0.0,67.11,84.89,67.85423742741088
2904.03,0.85,72.24,98.36,85.4458036388881
2657.45,7.93,70.81,84.01,63.28230474677763
0.0,6.7,57.68,0.0,-14.208881020138456
0.0,12.06,70.73,0.0,-14.785297779489039
2976.5,8.23,71.62,82.11,71.65848632310232
1671.11,0.0,67.11,60.75,50.8389777088583
3821.52,13.41,75.18,96.07,85.95226993746164
1671.11,0.0,67.11,60.75,50.8389777088583
3748.71,13.73,75.33,94.12,83.50961269337571
0.0,7.87,70.63,0.0,-6.243461796617034
2176.69,9.04,68.67,2.94,46.709888089974335
837.22,0.0,55.94,1.2,20.08156027675225
1034.44,14.59,65.57,1.11,2.9310012403280794
0.0,6.89,57.92,0.0,-14.407613314907124
3344.92,13.61,75.07,85.14,72.9872347904548
4299.62,8.09,72.88,112.05,107.56175876782478
1671.11,0.0,67.11,60.75,50.8389777088583
0.0,13.4,74.17,0.0,-14.787226858972254
1671.11,0.0,67.11,60.75,50.8389777088583
5719.1,5.85,74.86,146.23,150.88329262981796
391.94,0.0,55.94,0.31,8.435355396797995
0.0,5.41,53.55,0.0,-14.862534105986313
4178.86,7.76,72.14,121.98,104.4896142307957
